N,p,lag,cap,K,short,scheme,CAGR,vol,Sharpe,MDD,Calmar
273,0.2,1,3,3,0.5,HLP,0.1266730238723328,0.5069883709661014,0.49295545635282145,-0.8167008197926502,0.15510333870424356
147,0.3,2,4,3,0.0,HLP,0.14046643242521228,0.6627542976278304,0.49292799165609663,-0.8346894554083795,0.16828585950745933
315,0.2,0,2,3,1.0,LP,0.11778510448523027,0.35378592698069067,0.49290942645991237,-0.7402025106945033,0.15912551333379982
273,0.3,1,3,3,0.5,LP,0.12604240393809274,0.4007870837896801,0.49289395079513537,-0.7943161408157043,0.15868040124257887
168,0.4,2,2,1,0.5,LP,0.10399039333190863,0.2823223209557966,0.4927152463053615,-0.5554931284664275,0.1872037438500799
252,0.2,1,2,2,0.5,HLP,0.12570785744327684,0.4242361799045368,0.4925832379335222,-0.756782107898787,0.16610838989350046
231,0.3,0,4,1,0.5,HLP,0.12525038799156518,0.4238699852885317,0.49251057478369825,-0.7503109721146792,0.16693130268181874
147,0.2,2,2,4,0.0,LP,0.12292819805527189,0.40457444362596456,0.49231415560855424,-0.8107695212654092,0.15161916528807298
189,0.2,0,4,4,0.5,LP,0.1246578341304756,0.41966514219145934,0.4922975255415266,-0.6536631031640608,0.19070654826173983
168,0.4,1,4,4,0.0,HLP,0.10601066440459328,0.2925901894893436,0.4922870253518621,-0.6071217353116332,0.17461187475058595
273,0.3,0,4,2,1.0,LP,0.12136326833029742,0.3813219224984299,0.49208868475155465,-0.7629943764218208,0.15906181235496006
294,0.4,0,4,3,0.0,HLP,0.0944499937285006,0.2438374600232988,0.4920733963282615,-0.45512512347419687,0.20752533502768805
231,0.3,0,2,3,0.0,HLP,0.09545421175111835,0.24837739826201083,0.4919750778115266,-0.5075625701700929,0.18806393016555575
147,0.4,0,4,1,1.0,LP,0.12080454459294732,0.3790920515486318,0.4919444417005046,-0.5891942635196856,0.20503347040633757
210,0.3,0,4,3,0.5,LP,0.11373879352867,0.3313291638076985,0.4919354373460465,-0.5305602797392146,0.2143748747730905
210,0.4,1,2,2,0.5,HLP,0.10110738283409004,0.27049073217420105,0.49192932425739944,-0.46597357089918534,0.2169809387235932
315,0.4,2,4,3,1.0,LP,0.10387235461626299,0.28294558194448294,0.49189611989647813,-0.5427182524535777,0.19139277912004235
294,0.2,1,4,4,0.0,HLP,0.1248428652552549,0.5448319614558976,0.49185212750704155,-0.8953496588424311,0.13943476051206657
252,0.4,1,2,4,0.5,HLP,0.0909271387885513,0.2317719413025428,0.4918091195943333,-0.4727494307813055,0.19233685514602833
189,0.2,1,3,2,0.5,LP,0.1131176914225478,0.6123663213700484,0.4917644028658372,-0.8403168065870187,0.13461314891698997
294,0.3,2,2,4,0.5,LP,0.10194734539224792,0.2747233427784229,0.4916049442459738,-0.5787164243475842,0.17616114059174706
210,0.4,0,4,4,0.5,LP,0.09352638763293974,0.241853621713407,0.4914149671224501,-0.4326110173862886,0.21619048954878517
147,0.2,0,3,4,0.5,LP,0.12194146294629449,0.39434158297322996,0.49138444442322105,-0.6841932160714186,0.1782266472130086
273,0.2,1,2,3,1.0,LP,0.1255976198040154,0.49788609575369236,0.49132521779461724,-0.8445701684615101,0.14871188267613944
189,0.3,1,2,3,0.5,LP,0.11746782066059236,0.34914629305185885,0.4911995931984861,-0.5202001210238973,0.22581275150298558
126,0.3,1,2,2,0.5,LP,0.1260207676317977,0.4212460090589443,0.4911717709812038,-0.6123733577329677,0.20579074193941413
189,0.4,0,2,2,0.5,HLP,0.08743400334805917,0.22043231974432465,0.4911474771608095,-0.39113630742695216,0.22353844858646413
294,0.3,0,2,2,0.5,HLP,0.09490900353291587,0.246848062154798,0.4911308906624595,-0.5660189375070956,0.16767814156699676
315,0.4,0,2,1,1.0,LP,0.08899143783539576,0.22589239003640246,0.49105147115027165,-0.6110099507021789,0.1456464624399748
210,0.3,0,2,4,0.5,LP,0.09554842066364877,0.24982028748007734,0.49099778324235765,-0.543892147307083,0.17567530830648648
252,0.3,0,3,2,0.5,HLP,0.11376678534640416,0.33303241027249236,0.49099200151888106,-0.734101988822639,0.15497408681437386
189,0.2,1,3,1,0.5,LP,0.09639840829240853,0.6796151546748954,0.4909361694605006,-0.9340813782264036,0.10320129545398495
210,0.4,0,3,4,0.5,LP,0.0873550545620525,0.22033400984182464,0.4908949995639854,-0.4075059306433342,0.21436511224301472
252,0.2,2,3,3,0.5,LP,,0.814544290419549,0.49070620252136155,-2.9977467880988584,
126,0.4,1,4,1,1.0,HLP,0.09183686159990856,0.791282682716705,0.49056512228657345,-0.8110385199115271,0.11323366195963994
168,0.2,0,3,3,0.5,LP,0.1234051566580181,0.4227337101240994,0.4905432195586353,-0.7674208884644422,0.16080505301978884
252,0.4,1,2,2,0.5,LP,0.09723202992944446,0.2566871252984891,0.49051898256961296,-0.5637093541178586,0.17248610337786854
252,0.4,0,3,2,0.5,HLP,0.09839602074718168,0.26097286292942307,0.49045222851868603,-0.5838875855200572,0.16851877516721353
210,0.4,1,2,4,0.5,HLP,0.09300813136772579,0.24071807916853774,0.4904147888713711,-0.42685620519662093,0.21789101396542626
147,0.4,1,2,2,0.5,HLP,0.1040913567735724,0.2852616390873249,0.49040976740620534,-0.5594899271447404,0.1860468825681716
273,0.3,0,3,4,0.5,HLP,0.10325059575173046,0.2809857945634356,0.4902934133390677,-0.5464398115894168,0.18895145185598364
147,0.4,0,3,2,0.5,HLP,0.09922296685539123,0.26527404783195146,0.49027257436784444,-0.519441994044801,0.19101837739910074
189,0.4,2,2,2,0.5,HLP,0.10392032936066964,0.2849285063247069,0.4902693539680978,-0.5222250469029173,0.19899529901327895
273,0.4,2,4,4,0.5,HLP,0.10614414208321832,0.29405908940033265,0.4902326827677818,-0.5464551331355881,0.19424127553557358
231,0.3,2,3,3,0.0,HLP,0.13033082132842444,0.5974031172764454,0.4901578731838196,-0.8049131562939624,0.16191910929683737
315,0.3,0,2,3,1.0,HLP,0.09519262490552349,0.2488796993656918,0.49015055218374165,-0.4664243818651804,0.20409015610388662
147,0.3,2,4,4,0.0,LP,0.1634530053550125,0.9509362159512101,0.4899908810616086,-0.8891747413100853,0.18382551568456093
294,0.3,2,3,1,0.5,LP,0.12383243964830992,0.42581142203343525,0.489946960927474,-0.8137087323102187,0.15218275868409875
294,0.4,1,3,2,0.5,LP,0.10295545353719038,0.2813988907582458,0.4899399945271252,-0.5239536402381682,0.19649725783065652
273,0.3,1,2,4,0.5,HLP,0.10809825421777575,0.301923359858085,0.489927582324658,-0.54777317446122,0.19734127054341294
189,0.4,1,4,1,0.5,LP,0.1243566927799904,0.4290949568891694,0.4898603524083411,-0.5917247431811778,0.21015969707711565
315,0.4,2,2,2,1.0,LP,0.08987415250671948,0.2302548436240718,0.4896115223960095,-0.4539381280172927,0.19798767047674776
273,0.2,0,3,3,0.5,HLP,0.1232411971072298,0.4157466216922172,0.4895646752170211,-0.832713333445465,0.14799954817260164
189,0.4,0,4,1,0.5,HLP,0.11507156219700354,0.3452300790005482,0.4895071397113203,-0.5989153700401553,0.1921332594775258
147,0.3,1,4,2,1.0,LP,0.09402483126421046,0.8434359592895881,0.4895061318770866,-0.9467895576736879,0.09930911309925561
189,0.4,2,3,3,0.5,LP,0.10703134615335985,0.30194032242483265,0.489482092786291,-0.5760458819983841,0.18580350888379424
168,0.4,0,3,1,0.5,HLP,0.10670802942309665,0.2992458825500035,0.4894652329577418,-0.5471479761825069,0.19502590536404193
252,0.2,0,2,4,0.5,HLP,0.11298299264335121,0.3322808289392811,0.4894557476920613,-0.7574327854358975,0.14916570132137896
294,0.4,0,3,4,0.5,HLP,0.08348369589032778,0.20815632101942472,0.4893390021173275,-0.4586879097273754,0.18200544230596125
231,0.4,0,2,3,0.0,HLP,0.0814359568926315,0.2017433550245925,0.48932932881736935,-0.41277220049427843,0.1972903136284739
252,0.2,1,4,4,0.5,HLP,0.1245536737354731,0.5409264889391763,0.48932560773185046,-0.7762555217555862,0.16045447696627194
315,0.4,2,2,1,0.5,HLP,0.09061009552165689,0.23312436618502896,0.4893177733150799,-0.5316651979373449,0.17042698275754925
252,0.3,2,3,1,1.0,LP,0.08264192555415928,0.8322558434436221,0.4892476300150534,-0.9485696767423197,0.08712267277821603
273,0.3,1,3,1,0.5,LP,0.12813258198916566,0.46854887404554596,0.4890913695718237,-0.804538050141766,0.15926230209570283
294,0.4,0,3,2,0.5,HLP,0.09108522820742926,0.2345432828050236,0.48902351867343424,-0.4622959341963844,0.19702796730359312
210,0.4,0,4,4,0.0,HLP,0.09416543539093736,0.2463779961049232,0.4890187382595712,-0.4724836742027603,0.19929881291629026
210,0.2,1,2,4,0.5,LP,0.12048185245178233,0.3949335482891,0.4888516885665534,-0.6485999636540333,0.18575679803159534
210,0.4,1,2,3,0.5,HLP,0.09701794760050286,0.25762060295352107,0.48880379602574986,-0.4378282869993869,0.22158903497397534
210,0.2,0,4,1,1.0,HLP,0.11372334799148298,0.6321488067369091,0.48877419344033435,-0.8321102715258805,0.13666860256747346
294,0.3,0,4,4,0.5,LP,0.10527276021951515,0.2930081432057312,0.48876153839252423,-0.5412890971967675,0.1944852773955777
231,0.3,0,4,2,0.5,LP,0.11811962238809359,0.36790760979749976,0.4887439076194778,-0.654996187978005,0.18033635089195374
147,0.4,0,2,1,0.5,HLP,0.09428171254243467,0.24712832462318884,0.4887381637397197,-0.45955306155322617,0.20515957879548324
252,0.3,0,4,4,0.5,LP,0.10903631820235127,0.3116061125067904,0.4886890440182262,-0.5425821375920539,0.20095817876763827
315,0.3,0,3,2,1.0,HLP,0.11072017812846124,0.32005117754267165,0.4886059272888286,-0.610042984917728,0.18149569926354167
315,0.4,0,4,3,0.5,HLP,0.09731163486991368,0.2585865406856598,0.4885452083585998,-0.5321236156047346,0.18287411424002178
147,0.2,0,4,3,0.5,LP,0.12465799761631624,0.4668298845790806,0.48842397185826786,-0.7450139993824665,0.16732302711042185
147,0.3,1,2,1,0.5,LP,0.12457275567688786,0.4172369746435384,0.488374140083959,-0.5811277188267313,0.21436381649182767
231,0.2,1,3,3,0.5,LP,0.12176775853067356,0.5072313587538978,0.48832534069554034,-0.8144767171619698,0.14950428411872993
294,0.3,1,3,4,0.5,HLP,0.11195978434584175,0.3233963087508216,0.48830573535952887,-0.5877544079287047,0.1904873580453396
252,0.2,1,2,1,0.5,HLP,0.12488627788054663,0.4485774233175667,0.488301699470563,-0.7323586671425869,0.17052611443489865
252,0.4,0,2,2,0.5,HLP,0.08655986001152649,0.21957187645536982,0.48828038245360444,-0.5838875855200572,0.14824747461350687
147,0.3,1,4,1,0.5,HLP,0.10270369239879162,0.7411028248383932,0.4882516340641845,-0.8367223522266912,0.12274524772222932
231,0.4,2,4,4,0.0,HLP,0.10586193885047557,0.29635524652196765,0.48819769331108814,-0.5737643735254119,0.18450420370303275
189,0.3,1,4,1,0.5,HLP,0.11459076698002924,0.6472223249413134,0.4881313214855364,-0.7427541785093108,0.1542781855633718
294,0.4,2,3,2,0.5,HLP,0.09912666180355956,0.2666765059417249,0.4880707363927547,-0.5182862542039827,0.19125851978421587
231,0.2,1,2,4,0.5,LP,0.11972318776392976,0.39141017943377043,0.48804297176642825,-0.7142466482343277,0.16762163051082513
294,0.3,0,4,3,0.0,HLP,0.10796291822390791,0.3062728959243302,0.48799557523196074,-0.6296486890192392,0.1714653267873461
252,0.2,0,3,1,1.0,HLP,0.12393611208508615,0.5344076990285046,0.48796809115962797,-0.8711696077657519,0.14226404477417356
252,0.2,1,3,3,0.5,HLP,0.12514392960996545,0.5146364087614987,0.48784350442501373,-0.8143367206702458,0.15367590142191406
189,0.4,0,3,3,0.5,LP,0.09022744445610642,0.2334122274985551,0.48775666143544666,-0.4361860789994775,0.20685539681383208
315,0.2,1,2,2,0.5,HLP,0.1244561508374955,0.4574658536336586,0.48770614367610315,-0.8205089780571206,0.1516816441572579
126,0.4,1,2,2,0.5,HLP,0.11922391934071008,0.37455969688035484,0.48769506412589925,-0.567591133570269,0.21005246961975296
210,0.3,2,4,4,0.0,HLP,0.11576827203388484,0.8190149773753131,0.48768995183435926,-0.8871980553744905,0.13048751778994658
168,0.3,1,4,1,0.5,LP,0.11885349787734567,0.6318835453322795,0.48765151156965714,-0.7970216432415842,0.1491220456623411
126,0.3,2,3,2,0.5,LP,0.12153314514176516,0.7380933201361701,0.48763534378674306,-0.8287505491036685,0.14664623181632735
231,0.2,0,2,1,1.0,LP,0.12349404795305019,0.4246699048209213,0.48761979763045005,-0.6575816855929932,0.18780031539608022
252,0.2,1,4,3,1.0,LP,0.10552930043530817,0.649170406086888,0.48757858172669966,-0.858823338058451,0.12287661007661847
126,0.3,1,3,1,0.5,LP,0.12222726669341344,0.5915269744223663,0.4875741107445259,-0.7870187322450451,0.15530413913370097
273,0.4,0,3,4,0.5,HLP,0.08811075162742199,0.22527837996863215,0.487556496181669,-0.46955856418914554,0.18764592608288494
231,0.4,2,2,4,0.5,LP,0.0881848342135032,0.22624647925513708,0.4875095542883226,-0.41590103443656523,0.21203321682758036
147,0.3,2,2,2,0.5,LP,0.13273404959850366,0.5283793183047117,0.48750945406692964,-0.6815427006697035,0.19475529481582793
210,0.4,1,3,3,0.5,LP,0.10473902487976683,0.2946674440524947,0.48749703895576263,-0.5292945866392753,0.19788417929002652
315,0.3,0,2,4,1.0,HLP,0.09233999387215475,0.24090008325010148,0.48727881343794627,-0.5135836609358283,0.17979542749451394
252,0.4,1,3,3,0.5,LP,0.10484708447302804,0.2955926208104194,0.48719332573552593,-0.5421050307391493,0.19340732612289385
315,0.4,2,4,2,1.0,HLP,0.10912549711989583,0.31438455594398224,0.4870956760736768,-0.6098935054613623,0.17892549460310508
126,0.4,0,4,3,0.5,HLP,0.10066230000086285,0.27604068667505877,0.487090118314804,-0.5862004466428088,0.17171993057555565
126,0.4,0,4,1,1.0,LP,0.1210483141543055,0.4020134756147649,0.4870024545119822,-0.6479017945992738,0.18683126850910128
147,0.2,0,4,2,0.5,HLP,0.12406384156886996,0.5155660166348398,0.4869134066573327,-0.7450385467885321,0.16652003054559217
126,0.3,0,3,4,0.5,LP,0.10642382744313239,0.30336250638063994,0.4868096873887055,-0.5301941318932799,0.2007261511233661
147,0.3,1,3,2,0.5,HLP,0.1282488167052933,0.5644101910292292,0.4867527010593248,-0.731726295653135,0.17526883681393343
231,0.4,0,4,3,0.0,LP,0.09536345802635049,0.25366733449039053,0.4867151344801867,-0.41277220049427843,0.23103168748320868
168,0.3,1,4,4,0.0,HLP,0.11884526051579813,0.37950566167107,0.48670088941397993,-0.6819876502590709,0.17426306835710534
126,0.3,1,4,2,0.5,HLP,0.10467165679897472,0.7137487376807413,0.48666099098445914,-0.8313471950890579,0.12590606838790355
147,0.2,2,3,3,0.0,LP,0.12256660686068166,0.5113220239145629,0.48657260013065046,-0.913100126123916,0.13423128893977204
126,0.2,0,3,1,0.5,HLP,0.12054817284614461,0.5691616388431339,0.48657038992241347,-0.8833338021380178,0.13646955720970969
231,0.3,2,2,3,0.0,HLP,0.1290908042315595,0.46606101535343497,0.48654422711056466,-0.7393195036482363,0.1746076000897443
189,0.3,2,2,4,0.5,LP,0.13044350517682957,0.5234091879572028,0.48650801974498736,-0.6963616702193045,0.18732148932859718
189,0.3,0,4,2,0.5,LP,0.1170028201265092,0.3683426184500765,0.48648302009385586,-0.578052898834943,0.20240849991813314
189,0.4,2,3,4,0.5,HLP,0.10702744326526581,0.30558205750572903,0.48647501684846733,-0.6055999794445881,0.17672960187915385
126,0.3,0,4,4,0.5,LP,0.10905168459700065,0.3183423628326527,0.4864583266635183,-0.5629550206704714,0.19371296212461458
252,0.2,0,2,2,1.0,LP,0.1198586560039272,0.3906997202021363,0.48644995427534676,-0.7681001716491807,0.1560456050238601
147,0.2,1,2,2,0.0,HLP,0.12246286554410313,0.43867831298328164,0.4864428386151587,-0.7283880449485427,0.16812860451705322
189,0.2,2,2,2,0.0,HLP,,0.7792322617142118,0.4861593137305996,-9.417248371499518,
126,0.3,2,2,3,0.0,HLP,0.12929633490771963,0.45765654368710673,0.4861384448889126,-0.6813763332269498,0.18975759591675484
315,0.2,1,2,3,1.0,LP,0.11748554493028229,0.5739815925521917,0.4860396871799982,-0.8520444117396916,0.1378866445358195
273,0.2,0,2,2,1.0,LP,0.11827621240660169,0.37810597786865485,0.48602855275950035,-0.7666499976130622,0.15427667485143223
231,0.3,0,2,3,0.5,LP,0.09581986009100629,0.2564314677855955,0.48599882178991766,-0.5591166930639598,0.171377212091296
210,0.4,2,3,1,0.5,HLP,0.11857692512596074,0.38091259384607506,0.4859750550283573,-0.6166946311917602,0.19227818620183423
126,0.4,0,3,3,0.5,HLP,0.09699457471787531,0.26156595105687364,0.48596561469755234,-0.5552748476613241,0.17467849503068922
168,0.3,2,4,2,0.5,LP,0.11877962042786816,0.768359312344362,0.4857847957440049,-0.8537923292775822,0.13912003698647768
315,0.3,0,4,1,1.0,HLP,0.12233139605067089,0.4248543703860921,0.4857645472528961,-0.7795751581466854,0.15692059293101915
315,0.4,0,4,4,1.0,LP,0.09221153882320476,0.24281085804892688,0.4857003330605125,-0.5374313929606903,0.17157825171919097
168,0.2,0,3,2,0.5,HLP,0.12277618649851973,0.43882275163344814,0.48562847722273556,-0.696403398243526,0.17630038395588932
252,0.2,1,4,4,1.0,LP,0.11677729214929666,0.5902807702080366,0.4855534956021758,-0.7962694243888196,0.1466555019853106
252,0.4,1,2,1,0.5,HLP,0.09975733914003726,0.2726550869755712,0.4854684613513554,-0.4985535717896423,0.20009352010445222
294,0.2,1,2,3,0.0,HLP,0.11918565455736796,0.3932584963741516,0.48545865252821907,-0.7392411983957877,0.16122701875383882
231,0.2,2,3,3,0.5,LP,,0.8530233587843685,0.48533247260913887,-5.145192206113838,
189,0.3,1,3,2,0.5,HLP,0.12618397669299708,0.4886439843286398,0.4852110541280375,-0.6621358989983839,0.19057111521045178
147,0.3,1,3,4,0.5,LP,0.12698384729644618,0.45158184615580715,0.48518488933512566,-0.6221824920461198,0.20409421499284716
147,0.4,1,3,4,0.5,LP,0.10191491145785037,0.28789585389658234,0.4850831654829512,-0.6306384389576896,0.16160593005763163
252,0.4,0,4,1,0.5,HLP,0.11342142776273945,0.3451422124596174,0.48499527269095216,-0.7972983614787963,0.14225719409779047
273,0.3,0,2,4,1.0,LP,0.0954204186744847,0.25564584709998106,0.48493543026182767,-0.5880087256398314,0.16227721547950608
273,0.4,2,4,2,1.0,LP,0.11648144504622882,0.36515507620009857,0.48486092942118514,-0.6370297051152675,0.18285088452060813
210,0.3,2,3,3,0.5,LP,0.09901947515662379,0.7142306465847174,0.4848214320641599,-0.8952009344300961,0.1106114519637557
210,0.2,1,4,2,0.5,LP,0.09534460726478744,0.6499655729014308,0.48481983021408714,-0.9413040435928324,0.10128991574376942
294,0.4,1,2,4,0.5,HLP,0.08172818596572484,0.20594037081168085,0.48479944119805574,-0.43530196534613597,0.1877505558715721
315,0.3,1,3,1,1.0,LP,0.12332890288431075,0.4692198455862993,0.4846444343859428,-0.8291006486259911,0.14875021879273026
294,0.4,0,4,3,0.5,LP,0.09288766717689345,0.24609404964873743,0.4846008058530743,-0.49381256219737224,0.18810308665207087
147,0.3,0,4,4,0.5,LP,0.10422937732138005,0.2968856729923748,0.4845299835966219,-0.602695122533307,0.1729388100624955
189,0.2,1,4,3,0.5,LP,0.10105925014530426,0.6484879009464228,0.4844888370646001,-0.8808680660308952,0.11472688594634528
210,0.4,0,2,2,0.5,HLP,0.08629777585046638,0.2219785582485148,0.4843819154223112,-0.4270858670240226,0.20206188617712403
252,0.2,0,3,4,0.5,HLP,0.11876891852643578,0.3877782789739423,0.48436995592073656,-0.7574327854358975,0.1568045651180587
252,0.3,0,4,4,0.0,HLP,0.1076356418801252,0.31109069835365494,0.4843491419940697,-0.5678518805286168,0.1895487988521347
294,0.2,1,4,3,0.0,LP,0.07276240677496104,0.7144656379618863,0.4843422939747092,-0.9918538588893533,0.07336000774997044
210,0.4,0,3,3,0.0,HLP,0.09094476725757672,0.23891474381035657,0.48428556212705726,-0.4363330967919995,0.2084296788994904
168,0.3,0,3,1,0.5,HLP,0.11740737656088873,0.37648133273979695,0.4842522250669356,-0.6781565047569469,0.17312725858608088
147,0.3,2,2,2,0.0,HLP,0.12695717520655414,0.4423446623998948,0.4840945533628716,-0.5882097824897876,0.21583655863247794
231,0.4,0,3,1,0.5,HLP,0.10348428111023478,0.2919529749709183,0.4840873733839366,-0.5682675570585265,0.18210485505435395
273,0.4,0,2,3,1.0,LP,0.08275755073312152,0.21001245162384197,0.48407077838903284,-0.5135456778691864,0.16114934717492074
294,0.4,0,2,2,0.5,HLP,0.07810102988299228,0.19459322949559885,0.48405443197259074,-0.4400049984274904,0.17750032422839113
210,0.3,0,3,4,0.0,HLP,0.10074197331250367,0.27934934965016744,0.48393144841685864,-0.51656002299849,0.19502471896242377
252,0.3,2,3,3,0.5,LP,0.12675900001539153,0.6721283085532999,0.48390467693293465,-0.8874051343242697,0.14284231081434345
273,0.4,0,4,1,1.0,LP,0.113695753943305,0.3502276555619864,0.48387018960219486,-0.7778658197354043,0.1461637098053483
147,0.4,1,3,3,0.5,LP,0.1051187722424527,0.30562590432862013,0.4838627821258305,-0.6316906265603809,0.1664086307799674
168,0.3,0,4,1,0.5,HLP,0.12163160452411548,0.4317860298524757,0.48384301488629755,-0.716467048913559,0.16976580389643323
189,0.2,1,2,2,0.5,LP,0.12137821500448709,0.479988000879623,0.48378792499362944,-0.7734000995913881,0.15694103875680268
210,0.4,1,3,2,0.5,LP,0.10862589874019846,0.3196200704881027,0.48364686571628146,-0.5079759579429706,0.21384062974175969
294,0.4,1,4,1,0.5,LP,0.1162562083248091,0.37039169470070793,0.483622789238209,-0.6213508230203064,0.18710236474734615
273,0.4,2,3,3,0.5,HLP,0.09992545857388002,0.27576050043258105,0.48361773016360066,-0.542560110313062,0.18417398676106533
147,0.4,1,4,2,0.5,LP,0.11546305659929179,0.3809949138600135,0.48355632530027204,-0.7351813252324109,0.157053848671674
294,0.4,0,3,4,1.0,LP,0.0837459928553177,0.21384997758394833,0.48352065649575615,-0.48603187239513623,0.17230555774587872
294,0.2,1,2,4,1.0,LP,0.12075373196842665,0.5149638124558582,0.483431516259806,-0.8362618276405871,0.14439703927311723
315,0.4,0,3,3,1.0,LP,0.08847280621777731,0.2308285465353975,0.4833148974621348,-0.5181382612682619,0.17075134733578617
315,0.3,1,4,2,1.0,HLP,0.12334048566596656,0.486880051490236,0.48327933404456075,-0.7679774273908295,0.1606043110993647
273,0.4,0,3,3,1.0,LP,0.09206084121474967,0.24429560804836195,0.4831371223467211,-0.5135456778691864,0.17926514657221979
210,0.2,0,2,2,1.0,LP,0.11904253509755369,0.39738230967442845,0.48298459641516567,-0.6825974447803657,0.17439639718525043
252,0.3,0,2,4,0.5,HLP,0.09310892162788065,0.24866576708379895,0.4827416462290711,-0.5425821375920539,0.17160336689499642
189,0.4,0,3,3,0.0,HLP,0.09039954569453013,0.2387484671384056,0.4827044318295502,-0.4744270616602463,0.19054466534471928
273,0.3,0,3,2,0.5,HLP,0.10879099806036363,0.3218779214220804,0.4826476877173042,-0.7391674115197324,0.1471804578568862
147,0.2,2,2,3,0.0,LP,0.1199610834032856,0.42592715064751996,0.4825515169836505,-0.8425858148224382,0.14237254092458881
210,0.4,2,4,4,0.5,LP,0.10594311244176335,0.3084458615144354,0.48246957348664965,-0.5402909012315389,0.1960853166327189
294,0.3,2,2,2,0.5,LP,0.10519267690157941,0.30375190921604567,0.4824389135831275,-0.6892632011674868,0.15261612214811715
210,0.2,2,4,4,0.5,LP,0.10874690507810203,0.6140012972462543,0.4823735849438081,-0.8934384559025071,0.1217172871389908
273,0.4,1,4,2,0.5,LP,0.11266303375749187,0.3526120808437914,0.4823288180480609,-0.6326130267796197,0.17809154884308087
273,0.3,0,3,4,1.0,LP,0.10349430960738326,0.29438564417780216,0.4822889244916169,-0.5880087256398314,0.1760081187481831
252,0.3,1,4,3,0.0,HLP,0.11681452467909237,0.37922072615394664,0.48206816328182883,-0.6802997689860621,0.17171036946432602
231,0.3,1,2,3,0.0,HLP,0.0992254673134132,0.27574896840245505,0.4820678799248432,-0.4419481208837778,0.22451836001698314
147,0.4,0,3,4,0.0,HLP,0.08381320313750695,0.21613197379740007,0.48187433649674793,-0.5219174527653134,0.16058708650847625
168,0.4,2,2,4,0.5,LP,0.08847550907174573,0.23265861287652445,0.48176310475703416,-0.45763656380493,0.19333138142663547
252,0.2,0,4,1,1.0,HLP,0.10437151657319355,0.6468739996517995,0.4816785870229453,-0.9592569063158208,0.10880455057034617
273,0.2,0,3,3,1.0,LP,0.12099962273273723,0.4460208630098597,0.48162951205808247,-0.8604996884298337,0.14061553346233863
252,0.4,0,2,1,1.0,LP,0.0924466296826425,0.2475430146948519,0.48154180700037,-0.5472829927742522,0.16891924452835255
252,0.3,2,2,3,0.0,HLP,0.12673434944415662,0.4573437136296105,0.4813464390308103,-0.7826586907786118,0.1619279910098201
231,0.4,0,4,2,0.0,HLP,0.10004340627408848,0.2796288369813591,0.4812972490164793,-0.5042960664519645,0.19838228558464846
168,0.3,1,3,1,0.5,LP,0.12361546775559074,0.5251810224629524,0.48129323802942536,-0.6937251980957917,0.17819082843596165
231,0.4,1,2,1,0.5,LP,0.09813054765711016,0.2715283299601697,0.4811384213755966,-0.49508814388367073,0.19820823598669648
294,0.2,0,4,1,0.5,HLP,0.11524175981402007,0.5665863974414813,0.48103804372360964,-0.9077858791533013,0.12694817407989087
210,0.2,2,2,2,0.5,LP,0.12021251612109696,0.48333082694176993,0.48103362741860844,-0.9017939764883806,0.13330374703677772
315,0.2,1,3,2,1.0,HLP,0.031099466019767208,0.8420518580024126,0.4810323925823034,-0.9938182652063485,0.031292910493358625
273,0.4,0,4,4,0.5,HLP,0.0922220907742568,0.24678115200605058,0.4810082243915212,-0.518753918082149,0.17777618165315268
315,0.4,0,2,2,1.0,HLP,0.0806236918456762,0.20502647872978438,0.4809937678438662,-0.4558498365466871,0.17686458430356133
294,0.2,0,4,2,0.0,HLP,0.1185633104065007,0.5028844152306547,0.4809842744600376,-0.9058074955419977,0.13089239268831324
315,0.4,0,4,2,1.0,HLP,0.1011872793462898,0.2848908919302415,0.48097434270995815,-0.570262005313505,0.17743998092712046
273,0.3,1,4,2,0.5,LP,0.125404024644596,0.5104538618098833,0.48089136457240506,-0.9109426466266373,0.13766401771723683
252,0.2,0,4,4,0.5,HLP,0.12068237342904675,0.42729925055550705,0.48083505047514985,-0.7574327854358975,0.15933080234914157
210,0.3,1,3,2,0.5,HLP,0.12338376818446073,0.49287496422328936,0.48080265311322834,-0.713205313450171,0.17299894694780774
147,0.2,1,3,1,0.0,HLP,0.10291660162129745,0.6335801399197145,0.48065907542987146,-0.9018434486325336,0.11411803431887212
315,0.4,1,4,3,0.5,HLP,0.10321505410243548,0.29917846014698657,0.48048755272174,-0.6130198585582474,0.16837146898501051
315,0.2,0,2,2,1.0,LP,0.11516231323627313,0.37295838258108543,0.4804565711533613,-0.8244904176309807,0.13967695775915812
126,0.3,1,2,1,0.5,LP,0.12223130013462224,0.4455210111989371,0.48043717196232083,-0.681167323823315,0.17944386916352917
168,0.4,2,2,3,0.0,HLP,0.08922264909965194,0.2365685881534898,0.48042291070520265,-0.5087007703778523,0.17539318651587496
147,0.4,1,4,1,0.5,HLP,0.12151137113767452,0.4672327437252291,0.4804174577500128,-0.7674877740062207,0.15832352677541106
126,0.4,2,4,2,0.5,LP,0.1151469944805319,0.37347646584863614,0.48038095443594275,-0.5674259926162577,0.20292865673921323
294,0.4,2,3,3,0.5,HLP,0.09292387908465871,0.25038128456481673,0.4803648488055633,-0.47211187960901146,0.1968259709152318
