N,p,lag,cap,K,short,scheme,total,CAGR,vol,Sharpe,MDD,Calmar
231,0.4,1,2,3,0.5,LP,11.400679220752968,0.09992023495765201,0.21051414541463706,0.5584257381138024,-0.4079002175875118,0.244962445836928
273,0.2,1,2,3,1.0,LP,53.14913107016291,0.16410378227289857,0.48067359225340606,0.5584111996713247,-0.7333470480739606,0.22377369991997043
210,0.3,2,3,3,1.0,LP,80.18634800891395,0.1803262141978368,0.6444064165416089,0.5583797362179511,-0.7802576057085202,0.2311111264773765
273,0.3,2,2,3,0.5,LP,17.170110780693886,0.11670713599429927,0.25773652526093926,0.5582497202579618,-0.45381440985896526,0.2571693041447694
168,0.4,1,3,4,0.5,HLP,18.35370198500505,0.11742343559737956,0.2604506856012274,0.5581456395460747,-0.5542871870267321,0.2118458415523801
294,0.2,1,2,3,1.0,LP,51.39739432665168,0.16320515429160176,0.47480040113019245,0.5580144555739146,-0.7761151075838821,0.2102847279956635
231,0.4,1,2,4,0.5,LP,10.048786690548367,0.09512808537532824,0.19842080684275387,0.557893697176262,-0.4079002175875118,0.23321410794520905
231,0.2,0,4,4,0.5,HLP,36.331577723236435,0.14674303784894405,0.37223313632407545,0.5578876894174719,-0.7378657119491326,0.19887499239029593
231,0.2,0,3,4,1.0,HLP,37.65072006336076,0.14825033945879662,0.3758178253687255,0.5578231343488366,-0.6534084963202188,0.22688768250442662
273,0.3,1,3,2,0.5,LP,32.597565241734465,0.14314453131198612,0.34708693292423576,0.5578227735562976,-0.6022101814448158,0.23769862370734982
189,0.4,1,3,3,0.5,LP,19.826134714415208,0.1208973415734722,0.2712092238869016,0.557701584740432,-0.600057132175193,0.20147638464894532
126,0.4,1,3,3,0.5,HLP,35.60641865370581,0.14347364682552466,0.34612969563850865,0.5576798649209955,-0.7033863997971304,0.20397557710371583
210,0.3,2,2,3,1.0,HLP,55.73594763601051,0.16448477939517026,0.4622271962372048,0.5576263016731339,-0.6243853218867105,0.2634347311338857
210,0.2,0,4,3,1.0,HLP,50.48729773029333,0.1602301063577296,0.4534447706539724,0.5575798589348177,-0.7108046967879011,0.22542071975861055
168,0.3,2,3,1,0.5,HLP,-386.7188190347,,0.6990219775465517,0.5575506205510329,-2.833598151145902,
273,0.2,0,4,3,0.5,LP,39.15547870644384,0.15092996163472816,0.3908976203796077,0.5575230103152964,-0.5942224052900313,0.2539957434978599
294,0.4,2,2,3,0.5,HLP,6.680833616699644,0.08096497886198195,0.16405308871732585,0.5571439729028251,-0.31053174576144194,0.2607301184729152
252,0.3,0,3,3,1.0,LP,19.414235076175245,0.12126132605983186,0.2728197868553435,0.5570534595715199,-0.4707719221128899,0.257579775606825
273,0.4,1,2,3,0.5,LP,8.191216335339815,0.08810850372691625,0.18144220461141147,0.556915063258494,-0.3560511142224033,0.24746026681966868
147,0.4,0,4,2,0.5,LP,28.555944352846797,0.1348452104388207,0.31903651080756745,0.5568848390623551,-0.6734400602787503,0.2002334259458898
168,0.4,1,4,1,1.0,LP,59.08455997367137,0.16588043525331364,0.49406395581665974,0.5568469205826609,-0.7272222078104222,0.22810144337142768
294,0.2,1,2,4,1.0,LP,49.12718273207764,0.16123930224666339,0.46156438593344523,0.5568193236893201,-0.7678106956889195,0.2099987707282342
252,0.3,0,2,3,1.0,HLP,14.080256860892156,0.10844974281774555,0.23463876292966335,0.5568041053829741,-0.455005512528182,0.23834819542110147
210,0.3,2,3,3,0.5,HLP,66.17724531167978,0.17192601040653988,0.5422181766952817,0.5567308820959003,-0.7026654133226933,0.2446769218276356
231,0.2,2,2,2,0.5,HLP,22.670154271592533,0.12714863122564335,0.48593407811176004,0.5567294495836094,-0.9526190733810734,0.13347269100372133
231,0.3,1,3,2,0.5,HLP,36.496568947941206,0.146934342180834,0.36648355332579874,0.5567092875247628,-0.5742672213873449,0.2558640589408226
273,0.3,0,2,4,0.5,HLP,9.356426251807061,0.09306365256104954,0.19391684781591434,0.5565412035098017,-0.36912377491762904,0.25212045087536544
168,0.3,1,3,2,0.5,LP,51.46941741251345,0.15997473817029673,0.438371230570206,0.5565376466778041,-0.6817610304445861,0.23464928475887645
315,0.2,0,4,2,0.5,HLP,41.36992455948033,0.15433481310649122,0.41221286645965866,0.5565270784405061,-0.6491393770954021,0.23775296731661538
189,0.4,0,2,2,1.0,HLP,16.155625295543114,0.11275799578858448,0.24721497557852887,0.5565062720472189,-0.5298483060739122,0.21281184538288414
189,0.4,1,2,3,0.5,LP,15.075093527728697,0.11004019708665069,0.23960153714562687,0.5564901254272039,-0.600057132175193,0.18338286670763762
273,0.3,0,3,3,0.5,LP,15.077557821049385,0.1115180887738152,0.24409630547964611,0.5564668360390852,-0.46632898917579346,0.23914037377542463
189,0.3,0,4,1,1.0,LP,51.62039214123769,0.1606394263405142,0.517180887089541,0.556435433464535,-0.8985664155925086,0.17877301393975387
294,0.3,1,3,2,0.5,LP,30.006884704466582,0.1401322040762436,0.33701096871158565,0.5563946330585114,-0.6013970175932339,0.23301113902600798
273,0.4,1,2,4,0.5,LP,7.1282873310859,0.08302990110100561,0.16941619251098933,0.5562486859282088,-0.31867107719735477,0.2605504767838869
147,0.2,0,3,4,1.0,LP,54.73099891038304,0.1620538864011416,0.4813083270204408,0.5561459701279042,-0.8191885448897729,0.19782245175675278
189,0.4,0,2,4,1.0,LP,11.93437146324883,0.10100666937723757,0.2145911555922135,0.5561325310785434,-0.39058488062008057,0.2586036336503412
315,0.2,1,3,2,1.0,HLP,47.23202987318755,0.16007954915629918,0.5809443777025214,0.5561148519515227,-0.8661338837577034,0.18482079059394083
126,0.3,0,2,3,1.0,HLP,35.42168499400132,0.14325823152546047,0.353387834964596,0.5560505541598978,-0.6423014557953505,0.22303893324991197
168,0.2,0,4,4,1.0,LP,55.34345950639149,0.16307525570455828,0.5015481153111967,0.5559210591891853,-0.8423305699233772,0.19360006810555677
231,0.2,2,3,4,1.0,HLP,51.29878711301641,0.16146061167382242,0.625245497149739,0.5557326208991187,-0.9316631435253657,0.17330363747444566
168,0.4,2,4,4,0.5,HLP,27.911800174649787,0.13435654509308592,0.3212356645213542,0.5557101093674485,-0.6348478117621166,0.21163583240550032
189,0.2,0,2,2,1.0,LP,46.29091639829582,0.15598994218785633,0.43310729988706315,0.5556870306301076,-0.7821630319869126,0.19943405122535426
210,0.3,2,4,2,1.0,HLP,45.50395226797396,0.15578503789641363,0.7357808142405768,0.5556743980207812,-0.908499728797923,0.17147505162444004
252,0.3,2,3,2,0.5,LP,76.3152309090257,0.1793759855936201,0.5820958493118193,0.5556504323220988,-0.8507836801489677,0.2108361852477146
315,0.2,0,2,2,1.0,LP,26.932884792001946,0.1360566725259511,0.32601931742858115,0.5556485181058848,-0.5226529894711716,0.26031932327339286
252,0.3,0,3,4,0.5,LP,13.067099445624672,0.10552833030873532,0.22773486603362864,0.5556256252012106,-0.478761836299917,0.22041926132689457
231,0.4,2,2,1,1.0,LP,22.37865195765681,0.12662042408093832,0.29171304149155125,0.5556063947699476,-0.6167215868272264,0.20531213238756119
210,0.3,2,2,3,1.0,LP,65.09934198892225,0.17121141167171983,0.5082002349727904,0.5554786156011873,-0.7041904050991536,0.24313226995419282
210,0.4,0,3,1,1.0,HLP,25.343082801950903,0.1312795877086288,0.3078461290453528,0.5554735746926621,-0.5064925786525025,0.25919350695698523
126,0.4,0,4,4,0.5,LP,18.47558463330109,0.11691478384937759,0.26092287522790214,0.5554311735596891,-0.5311138607691874,0.22013129855066363
189,0.4,2,3,2,1.0,HLP,38.388280246620646,0.14807179242220903,0.37925073559481487,0.5553539691330937,-0.6188445947437801,0.23927136744809918
210,0.4,2,3,3,0.5,HLP,19.710283019718716,0.12106356483692426,0.27403880943284964,0.5552131664119029,-0.5477725486856324,0.22101064598328904
231,0.3,2,2,3,1.0,HLP,51.54438332604659,0.1616664618259056,0.4476616256965144,0.5552111979271457,-0.628341680973228,0.2572906855001297
294,0.3,0,3,1,1.0,LP,29.693150369207494,0.13968951003577645,0.3410718314409036,0.5552050933008733,-0.5390976831100234,0.25911725168232175
294,0.2,1,2,4,1.0,HLP,46.49299700569401,0.15884797609915702,0.44679760276308733,0.5551914054753462,-0.6600331233110688,0.24066667336677455
294,0.2,0,3,3,0.5,LP,30.924263954836853,0.1414023787339993,0.34979709561079114,0.5551893661149861,-0.5665573246139827,0.24958176797086187
210,0.2,0,4,4,0.5,HLP,37.302955421111804,0.14736055591601072,0.38144747256431977,0.5551877918510497,-0.7374483028063916,0.19982493058187767
231,0.2,1,3,1,1.0,LP,35.145788684187366,0.14534371325925144,0.7110090001796072,0.5551045581315663,-0.9092376011484314,0.15985229061762518
147,0.4,1,2,2,1.0,HLP,31.168610144268364,0.13844182236270952,0.3342979657673345,0.5550469305230267,-0.5443264687693561,0.25433601029122577
231,0.2,1,3,1,1.0,HLP,38.18833790326877,0.14885048829337655,0.6917841751187405,0.5549512892239229,-0.8848506130979454,0.16822103764186472
231,0.3,0,2,4,1.0,LP,16.450929289943055,0.11422685879822025,0.2529904458402479,0.5549008898627854,-0.48511746299185077,0.23546226947542206
252,0.4,0,3,3,0.5,LP,8.827720654426555,0.09058546650217814,0.1887456869957212,0.55479334504081,-0.4135554308554289,0.21904068897077328
315,0.4,0,3,1,0.5,HLP,11.948682524056883,0.10308460734124614,0.2213232099042824,0.5547235163284729,-0.42640146264738643,0.24175481646152833
315,0.3,1,4,2,0.5,LP,29.31130537322145,0.13961867517717153,0.34247644310237874,0.554677283064762,-0.5404507307332362,0.2583374713690351
189,0.4,2,4,2,1.0,HLP,44.24092014831156,0.15406586779114706,0.41497712502546463,0.5546575703247779,-0.6188445947437801,0.24895728119744648
252,0.3,1,3,2,0.5,LP,31.81857770491125,0.14164432040832042,0.3456379330453607,0.5546141451398551,-0.5938780093574468,0.23850743448401823
252,0.2,1,3,1,1.0,LP,38.0118826071209,0.1491578947250889,0.7149235038758166,0.5545148452346896,-0.9538281536161132,0.1563781632567751
294,0.4,2,4,1,0.5,HLP,19.74748548259185,0.12277247187911544,0.28062922574073473,0.554426635653455,-0.5692219087690695,0.21568472679593156
252,0.3,1,2,3,0.5,LP,17.671845523055563,0.11747184236697361,0.2621937921143648,0.5543314267381457,-0.4325490179794348,0.2715804162860421
231,0.3,0,2,4,1.0,HLP,16.670793268539253,0.11475467938306383,0.2550229417341194,0.5542906477276189,-0.49270552578714555,0.23290723033749608
315,0.2,0,3,2,1.0,LP,38.72729769358443,0.15149041563760002,0.4006195947824551,0.554174684661593,-0.6230216619612274,0.24315433136099807
189,0.3,0,4,3,1.0,HLP,35.75011127202131,0.1450838472291882,0.3682726286539664,0.5541658553027373,-0.6672689280556128,0.2174293468930961
315,0.2,0,2,4,0.5,HLP,16.471717528532274,0.11581777703688756,0.2583576373619523,0.5541591966235537,-0.4314599635336507,0.26843226909941237
315,0.2,0,3,1,1.0,HLP,44.46743471796086,0.15745923115041416,0.4483291272834958,0.5538679062951126,-0.7528673506645271,0.20914604812047027
210,0.2,2,3,3,0.5,LP,4.606520898841582,0.06716468552586785,0.619487103587743,0.5538028409167608,-0.9885321661005626,0.06794385436218091
231,0.2,2,2,3,1.0,LP,22.573650266935307,0.1269744607188974,0.5413181839927164,0.5537855607453592,-0.940465479553679,0.13501235662488775
294,0.3,1,2,2,0.5,HLP,16.953941219075645,0.11658903309364388,0.26047196258141375,0.5537507852724615,-0.49557064559129194,0.2352621853833478
252,0.4,0,2,1,1.0,LP,12.98260342134594,0.10527561787301076,0.2280109564336369,0.5537257738552248,-0.37965327567537477,0.2772941118069726
168,0.3,0,3,4,0.5,HLP,27.954692229521317,0.13441956092381235,0.32332083615702517,0.5536460370540679,-0.7443720112172223,0.1805811595522042
126,0.3,2,4,4,0.5,HLP,-46.84406411073673,,0.8389866559423149,0.5535411526575262,-2.669432442776773,
189,0.4,0,4,2,1.0,LP,24.08073448277818,0.12875710933126316,0.3019518900009788,0.553492380228574,-0.5298483060739122,0.24300749451353715
231,0.2,1,2,3,1.0,LP,49.71713480105975,0.1601122109702251,0.46544799141192467,0.5534456819099078,-0.7157676387516883,0.22369300077531265
189,0.4,2,3,3,1.0,LP,26.899571977785197,0.13328538224085307,0.3191368124516028,0.5533893128042595,-0.48848556328164194,0.2728542914256114
126,0.3,0,2,4,1.0,HLP,31.434847615865706,0.13833317790600264,0.33679584433072696,0.5533451465047178,-0.6463696326022046,0.2140155894222479
294,0.3,0,2,1,1.0,LP,17.821914994343327,0.1186039715923406,0.2677796832352358,0.5533306631655357,-0.4314501123891743,0.27489614253561273
294,0.3,2,2,3,0.5,LP,14.714939731055967,0.11092391663505308,0.24463088066317423,0.5532844978174503,-0.4385562445249235,0.25292973938887603
168,0.3,0,3,4,0.5,LP,24.991315733658354,0.12983913353961696,0.30667983651689906,0.5532817640066913,-0.7443720112172223,0.1744277479311717
189,0.2,0,2,4,1.0,HLP,35.62681093919761,0.14493919952202172,0.3788253651776065,0.5532089313369277,-0.8220297264266223,0.17631868393868794
231,0.2,1,3,4,0.5,HLP,50.09432352915982,0.16043741117008015,0.47718865273903377,0.5530947331490816,-0.7493436164441434,0.21410392728959649
189,0.3,0,3,1,1.0,HLP,49.07767474129284,0.15848061728074736,0.4542587015699417,0.5530228955278444,-0.7954279926883605,0.1992394267457447
294,0.3,0,4,1,1.0,LP,37.28664183800468,0.1493512771930483,0.3913522506037782,0.5529933719180791,-0.6220757559649448,0.2400853525651055
273,0.2,1,3,3,1.0,HLP,47.18070237117181,0.15894021060365837,0.5932518743169825,0.5527560635147557,-0.8490653021599022,0.18719433028217844
273,0.3,2,2,4,0.5,LP,14.7209264707372,0.11056937548693169,0.24411775590442727,0.5526866575955983,-0.42860798158716806,0.2579732068392307
294,0.4,0,3,1,0.5,HLP,12.860398151318408,0.10560928865499353,0.22999365347480763,0.5526109071397342,-0.5210871603979482,0.20267106288771525
231,0.4,0,4,2,0.5,HLP,17.489943191942544,0.11666707571069512,0.26320277455412394,0.5525708186047017,-0.5949339961697713,0.19610087246956187
294,0.3,1,4,1,0.5,HLP,44.31128004437903,0.1567687610152797,0.4384141803634667,0.5525131329843826,-0.7675916657162971,0.2042345794218428
294,0.4,0,2,4,0.5,LP,5.413215623320365,0.07354509698115508,0.14862153042445628,0.552501542646949,-0.29145848466225055,0.25233472638952675
294,0.3,1,3,2,0.5,HLP,27.4187500381511,0.13634365497694412,0.32897725263105315,0.5523229482440918,-0.5859032806335114,0.23270676148036198
210,0.2,0,3,4,1.0,LP,38.01132045564944,0.1481536388800544,0.38795600409047315,0.5523122132568743,-0.6039131157461282,0.2453227708045588
252,0.4,1,3,3,0.5,LP,11.258344783317225,0.09976966144589072,0.21420888931833387,0.55202092022289,-0.429743323329555,0.23216105063110168
294,0.3,2,2,4,0.5,LP,13.074515586001771,0.10625672103634742,0.23211643074312366,0.5519995193840164,-0.36512505593307787,0.29101459708046645
126,0.3,1,2,2,1.0,HLP,55.76420514536059,0.1623072272968613,0.4714850707181786,0.5519936327915723,-0.678916851970816,0.23906790179931825
231,0.2,2,4,1,1.0,LP,-79.94352724943269,,0.9608411551553125,0.5519797291663265,-52.869770060119244,
126,0.3,2,4,3,1.0,LP,14.006247735562386,0.10612405751611487,1.0139444517751353,0.5519663003000234,-0.9800938675752007,0.10827948324854933
189,0.4,1,4,1,0.5,HLP,41.573060269415826,0.15143218098329836,0.41733879696339077,0.5516815422180479,-0.8394642342597622,0.18039146255805755
294,0.3,0,2,2,0.5,HLP,11.013529928186399,0.0995881093242228,0.21397383988692492,0.5516756673917836,-0.4863660649777596,0.2047595761615826
210,0.3,0,3,2,1.0,LP,29.841842840815538,0.13802533845622755,0.34012148726410296,0.551619156887296,-0.5326006254953648,0.2591535417891258
126,0.3,0,4,4,0.5,LP,31.333242079448155,0.13820018299471726,0.34271799207263004,0.5516183587111809,-0.7389064824934428,0.18703338821492024
252,0.2,0,2,1,1.0,LP,36.888993831418496,0.14788505871938984,0.386676345178676,0.5515985044030461,-0.5610530560149461,0.26358480206807794
273,0.2,2,2,2,0.5,LP,28.233617853217687,0.13710604355130362,0.4453669380114481,0.5515843055883671,-0.854537209882476,0.16044479042657459
273,0.2,1,2,4,1.0,LP,47.4515452321846,0.15918754035718097,0.4692304173155194,0.551522081096525,-0.7391635391915714,0.21536173244054427
252,0.2,2,4,3,0.5,LP,51.27900868142511,0.16199379316526863,0.5488131187930951,0.5515029744586665,-0.8900982168553514,0.18199541364949617
147,0.4,0,3,2,1.0,HLP,31.213825488924407,0.13850155682375975,0.33973555514283044,0.5513847490730577,-0.5908319609008432,0.23441784803345103
189,0.3,2,3,4,0.5,HLP,59.968400338173026,0.1670815265238934,0.5551867551399517,0.5513562062302071,-0.7520749544898282,0.22216073747228235
252,0.4,2,2,3,1.0,LP,11.217436327566567,0.09963016980700523,0.2141212808618315,0.5513028618565209,-0.3831946992836398,0.25999882042538175
252,0.4,2,2,2,1.0,LP,13.270382975830653,0.10613038166702227,0.23214977656048896,0.5513006835229862,-0.39190734878666267,0.27080477565832795
126,0.4,0,4,2,1.0,HLP,40.11534297487458,0.14843064096021497,0.38752453582131313,0.5512783682694746,-0.7441909057617,0.1994523714426369
231,0.3,1,3,2,0.5,LP,35.701022428364624,0.14600434689557185,0.3715147781716074,0.5512750461809837,-0.5814265105288632,0.2511140174237444
168,0.4,0,2,4,1.0,HLP,15.20933188657127,0.11002423884767287,0.24363960517423439,0.5511263961770432,-0.5242866644869894,0.2098551161039558
294,0.2,2,4,1,1.0,LP,24.502083279561777,0.13165423894956474,0.7701016673915381,0.5511102282777913,-0.9312950332098114,0.14136684321809795
315,0.4,1,2,3,0.5,HLP,6.507853870516698,0.08029057592138455,0.16497015136103543,0.551105580034173,-0.3105360212916739,0.25855479047943
315,0.2,0,3,3,0.5,LP,28.637440671803134,0.1386375597401759,0.3443849004797914,0.5510228468551036,-0.5871094271581698,0.2361358093179218
273,0.2,1,4,2,1.0,HLP,13.626893119906086,0.10752419211662412,0.80392157765947,0.5510085483090839,-0.9893397084696903,0.10868278225983917
294,0.4,2,3,2,0.5,LP,11.87266222230371,0.10249232960323562,0.2224090938379027,0.5509862886601706,-0.40654794858026355,0.25210391532205917
189,0.4,2,2,4,1.0,HLP,20.23312986786063,0.12171309982408274,0.2801796790447807,0.5509745589562531,-0.48826283378973934,0.2492778303017347
231,0.4,2,3,4,0.5,LP,13.367651542419164,0.10606290845208544,0.23231416640127622,0.550968491844287,-0.4400278017368152,0.24103683456692734
273,0.2,0,2,1,1.0,LP,34.110159600364334,0.14506242635178146,0.37380783426253733,0.5509679548079897,-0.5922928239150445,0.24491673796235036
210,0.2,2,3,1,1.0,LP,-2.729602389168101,,0.848250031414037,0.5507933349144699,-1.8635733932415595,
147,0.4,0,3,4,0.5,LP,14.286451341939923,0.10723634355012668,0.23567761803652737,0.5507348798363932,-0.4992093605446579,0.2148123653633566
273,0.3,2,2,1,0.5,HLP,21.27201370341126,0.1253935963192978,0.292923567245615,0.5506894880519811,-0.5420126215650654,0.23134811133590005
189,0.3,0,2,3,1.0,HLP,22.72615207721747,0.12640379584198347,0.29695167592074834,0.5506830173527416,-0.6672689280556128,0.18943456008107196
231,0.2,1,4,4,0.5,LP,51.88549832938467,0.16195084187845388,0.5181381257624429,0.5506171278488919,-0.7023355897952412,0.23058897232542208
189,0.3,0,2,1,1.0,LP,33.61717593104205,0.14251313345281358,0.3595002848214907,0.5505566262186822,-0.655890909496878,0.21728176345992173
252,0.3,2,4,2,0.5,LP,72.42141725070313,0.17706564214580967,0.6982246150094947,0.5503869546390218,-0.8919893215027189,0.19850645952522195
252,0.2,0,4,4,0.5,LP,30.98449328205301,0.1405296302233192,0.3544311825234511,0.5503191260260993,-0.5700352618828817,0.24652795997064503
231,0.4,2,2,3,1.0,LP,15.516491824853237,0.11190975852428253,0.24978953487365968,0.5503092066939249,-0.4357484225782383,0.25682194754058857
168,0.4,2,4,2,1.0,LP,43.42941516222974,0.1527674593729189,0.4243481155219312,0.5502818115343237,-0.766438093959133,0.199321328854858
126,0.4,0,4,1,1.0,LP,51.35900784154939,0.15881593246433345,0.46241893076649665,0.5502382361049016,-0.7302139275409207,0.21749233542992577
147,0.4,0,2,1,1.0,LP,24.79395353643881,0.12908832031165618,0.3066112019630738,0.5499715157313152,-0.47438238915618913,0.2721187026804956
147,0.3,0,2,3,1.0,LP,28.5391865150185,0.13482116777829667,0.32843550724862214,0.5498474521206245,-0.5643356364060816,0.23890245286810627
210,0.4,1,3,2,0.5,HLP,20.192186410796772,0.12203635055098894,0.282385067327035,0.5498400472866634,-0.520747341538875,0.2343484849876639
126,0.3,1,4,2,0.5,LP,61.69430184993087,0.16661607227639075,0.5817203618337794,0.5498311028041428,-0.829187006743628,0.2009390775800059
126,0.2,0,4,4,1.0,HLP,50.069765940481645,0.15774055047768565,0.5633365132913248,0.5496907730959667,-0.9397302692302959,0.16785726249606292
210,0.4,1,2,4,0.5,LP,10.389075844320608,0.09606841358134455,0.20557101161111904,0.5496734544176006,-0.4162686302462809,0.2307846582734488
252,0.4,0,4,1,1.0,HLP,24.155699069112433,0.1301827594004954,0.3116340411899257,0.5496633980764412,-0.5552770214413814,0.23444650935233835
252,0.3,1,3,2,0.5,HLP,29.552876608863954,0.1385495199536173,0.34218425659824075,0.5496216905823387,-0.5697676879602014,0.2431684401929354
273,0.2,0,3,4,0.5,LP,26.663818003055386,0.13471944605646557,0.3305148776680945,0.5496205868174305,-0.5286448948524748,0.25483920750631817
315,0.2,1,2,3,1.0,HLP,40.8622097823536,0.15380182755349447,0.43134448850170615,0.5496058346290776,-0.6644398806968943,0.23147591230101996
210,0.2,2,3,2,0.5,LP,-129.34825947268476,,0.6779825026085605,0.5494717520487867,-81.0731135049255,
210,0.4,0,2,4,0.5,HLP,8.052825325886415,0.08662088831015868,0.18132215276079183,0.5494492999660952,-0.41216022496387117,0.21016314302951392
210,0.3,0,3,4,0.5,LP,16.796988663374,0.11467327049389398,0.2594616453170851,0.5494153540230408,-0.4724282727891982,0.24273159990376408
210,0.3,2,2,4,0.5,HLP,43.83043262800905,0.1541888603488124,0.4151941496433876,0.5494126421070891,-0.6126489225714806,0.25167572269878996
231,0.2,0,2,1,1.0,HLP,39.56628166820445,0.1503532571066215,0.4074677599926698,0.5492507141366767,-0.6594421789438928,0.22800066769677163
252,0.4,2,3,1,1.0,HLP,24.645442242599064,0.13100996410695864,0.3149776489845849,0.5492486005954809,-0.5596304691383789,0.23410084213010215
189,0.3,0,2,2,1.0,HLP,26.379790994698677,0.13248452984626136,0.32098185281612734,0.549242663564705,-0.6805592641532512,0.19467008506760689
189,0.2,0,2,3,1.0,LP,38.356005007802075,0.14803641637296305,0.40293053342811364,0.5492374521644533,-0.8119158612181945,0.1823297504631206
210,0.2,0,2,3,1.0,HLP,32.19927025146374,0.1411904570275564,0.35798998734205867,0.5492209767062947,-0.5883906260987741,0.2399604119523388
231,0.4,2,3,3,0.5,HLP,16.132572745851213,0.11345113808090157,0.25580170233021865,0.549194539354945,-0.5642388423487124,0.2010693514268665
147,0.3,1,4,1,0.5,HLP,52.82129256896406,0.16054131186001142,0.6286898333520007,0.5490256222236457,-0.9137914160139929,0.17568704306755387
231,0.2,2,4,3,1.0,HLP,7.097852928816904,0.08233183815714695,0.8032297505902808,0.5489544603296924,-0.9781088231868446,0.08417451740072833
273,0.4,0,3,2,0.5,LP,10.902311084457956,0.09886788579628902,0.21379404001234717,0.5488918287956807,-0.40280864472265976,0.24544628595138804
315,0.2,1,3,2,1.0,LP,43.388433523897746,0.15639474762277672,0.6154707989372898,0.5488598524779733,-0.9470766804538993,0.1651341975264584
273,0.2,1,2,4,1.0,HLP,44.474219744662314,0.15639249258531374,0.45659166557943176,0.5487562058873833,-0.6680658099448591,0.2340974350988297
273,0.4,0,2,2,0.5,HLP,7.271518529340197,0.08375029056588512,0.17453474066635993,0.5487161268085424,-0.4146091417961325,0.20199817641036477
294,0.4,1,2,3,0.5,HLP,7.200111626428518,0.08366884421022935,0.17430561812235446,0.5486321202481831,-0.3012896381854133,0.27770236213281135
231,0.3,2,3,3,0.5,HLP,57.12813460648574,0.16611269607213286,0.512767769547908,0.5486264698558759,-0.6975082773844044,0.23815157677417262
168,0.3,1,2,3,0.5,HLP,29.1250459835578,0.13610522032854644,0.33538633053788075,0.5485405070870834,-0.594180993832515,0.229063571102564
210,0.3,0,3,1,1.0,LP,39.09803211544883,0.14934377843277313,0.40358060137320184,0.5484957951109514,-0.6395028218799893,0.23353107026758257
273,0.2,1,3,3,1.0,LP,46.503662645513415,0.15831604903334973,0.6136254587906557,0.5484888476843468,-0.9106283077244017,0.17385364334760334
210,0.3,1,3,2,0.5,LP,37.95330850091413,0.1480892120357069,0.3887913245808699,0.5483989978216103,-0.5725725280342986,0.2586383467333172
294,0.2,2,2,1,0.5,HLP,32.09061367041107,0.14296751230528404,0.3693814753369244,0.5483707593127838,-0.6915999375512079,0.20671996127052622
210,0.2,0,3,4,1.0,HLP,35.20033710184261,0.144920515035726,0.3796745835909462,0.5483703416552714,-0.6411622725180364,0.22602782672564267
252,0.3,2,3,2,1.0,LP,66.47290940102694,0.1732979577470346,0.6339007716216315,0.5483289088264011,-0.8698720629060099,0.1992223513514073
315,0.3,0,2,2,0.5,HLP,10.302928625669054,0.09735522914960582,0.20992145453017969,0.5483213694556002,-0.46732808184614605,0.20832308806483651
252,0.2,1,2,1,1.0,LP,49.444915832345735,0.16042016363504774,0.50878155761935,0.548191180730716,-0.7097362382180148,0.226027860769553
189,0.4,2,4,4,0.5,HLP,21.9264600840121,0.1249530206182885,0.2957049297025888,0.5481523468768356,-0.6362039007753699,0.19640404666806147
189,0.3,0,4,1,1.0,HLP,46.14876970051794,0.15585914193515826,0.5194871036342611,0.5480702088886853,-0.9006654515062679,0.173048873668353
126,0.4,1,2,4,0.5,LP,18.538143696378754,0.1170481831294583,0.2668896215944688,0.5480245436178078,-0.5871037094238825,0.19936542939630925
147,0.3,0,2,3,1.0,HLP,29.049888912100098,0.13554804751362348,0.3341030817256956,0.5479919330019202,-0.5643356364060816,0.24019048021997771
189,0.3,1,3,1,0.5,LP,42.02286670995032,0.1518871661653345,0.5138188570703166,0.5479672272382657,-0.9201281524585997,0.1650717519722542
231,0.2,1,4,1,1.0,HLP,9.042350441171301,0.09117876112030143,0.8780694216521964,0.5478752781048352,-0.9753749361315707,0.09348073006871084
315,0.4,0,2,1,1.0,LP,9.49888875946681,0.09425743839184952,0.20186392421263993,0.5478361359142105,-0.36471535953226086,0.25844109914299346
252,0.3,0,4,2,1.0,LP,27.67141263904955,0.13580688765094817,0.3372503853610677,0.5478188788233465,-0.5495094494821146,0.2471420423778689
252,0.3,2,4,2,1.0,LP,58.45542670662652,0.16767944350319275,0.7580035791215073,0.5478089833669618,-0.9085513106480094,0.1845569331506419
231,0.2,2,4,3,1.0,LP,9.193093003831033,0.091793903148365,0.7786746950233105,0.547807484324965,-0.9623670770230885,0.09538346161249937
231,0.3,0,2,1,1.0,LP,25.209850235305534,0.13150250158041632,0.3196265846557498,0.5478015726824742,-0.6018951595360729,0.21848074286188887
189,0.4,2,2,4,1.0,LP,18.501912157596013,0.11813271682185245,0.27217537281354687,0.547695902393248,-0.4829871403397522,0.24458770628707263
315,0.3,0,2,1,1.0,HLP,14.388869194400192,0.11040476062068394,0.24748086226073235,0.5476634649977226,-0.44549662697322945,0.24782401018564462
273,0.3,0,2,3,0.5,HLP,9.95171670723291,0.09539161733823942,0.20539339810099846,0.5472665559231896,-0.4945383013663087,0.19289025152286848
168,0.4,0,2,4,1.0,LP,13.264341931954021,0.10472010666989728,0.2312099044770933,0.547230450569953,-0.5242866644869894,0.1997382610758661
